"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"1500000US040130405075","Block Group 5, Census Tract 405.07, Maricopa County, Arizona","506","91","15","24","31","34","41","39","42","67","28","32","0","13","26","40","35","27","0","13","76","54","101","57","55","45","42","38","14","21","0","13","0","13",
"1500000US040130405121","Block Group 1, Census Tract 405.12, Maricopa County, Arizona","980","83","29","22","40","28","19","17","24","17","36","20","64","28","41","25","61","43","82","36","125","43","95","30","157","52","82","37","30","17","50","28","45","36",
"1500000US040130405131","Block Group 1, Census Tract 405.13, Maricopa County, Arizona","835","186","8","12","28","25","36","22","45","48","36","28","18","14","0","13","10","16","27","24","95","55","110","47","67","38","183","145","73","40","89","89","10","15",
"1500000US040130405132","Block Group 2, Census Tract 405.13, Maricopa County, Arizona","914","104","38","43","6","9","27","22","49","32","84","57","68","44","33","42","103","70","36","28","84","52","80","41","62","43","107","71","87","49","32","28","18","20",
"1500000US040130405141","Block Group 1, Census Tract 405.14, Maricopa County, Arizona","1083","117","28","25","25","38","38","28","45","44","88","42","83","41","32","25","45","33","17","19","153","75","177","82","159","48","56","44","51","32","63","41","23","25",
"1500000US040130405142","Block Group 2, Census Tract 405.14, Maricopa County, Arizona","736","92","9","15","23","22","18","19","56","42","17","14","45","32","39","50","18","18","47","25","81","40","72","38","179","72","34","25","41","40","25","27","32","14",
"1500000US040130405151","Block Group 1, Census Tract 405.15, Maricopa County, Arizona","969","150","69","67","67","52","45","31","111","77","26","22","26","28","70","57","112","59","21","25","25","18","68","47","67","51","84","56","18","20","115","86","45","36",
"1500000US040130405152","Block Group 2, Census Tract 405.15, Maricopa County, Arizona","814","163","30","30","49","41","44","59","23","23","4","7","74","109","27","46","14","16","74","69","52","50","80","77","90","50","67","53","27","34","93","71","66","56",
"1500000US040130405161","Block Group 1, Census Tract 405.16, Maricopa County, Arizona","587","113","8","12","12","19","8","13","32","38","17","30","56","28","7","12","13","16","34","37","51","42","28","24","94","51","139","97","59","40","14","17","15","16",
"1500000US040130405162","Block Group 2, Census Tract 405.16, Maricopa County, Arizona","570","145","0","13","0","13","0","13","22","16","62","88","0","13","20","30","8","13","8","12","64","50","47","26","156","91","108","71","28","23","34","23","13","15",
"1500000US040130405163","Block Group 3, Census Tract 405.16, Maricopa County, Arizona","1035","295","0","13","0","13","22","37","8","13","15","18","40","42","37","25","17","20","19","26","67","46","141","87","211","85","328","305","51","37","25","22","54","40",
"1500000US040130405164","Block Group 4, Census Tract 405.16, Maricopa County, Arizona","472","110","36","38","21","18","8","12","0","13","0","13","7","11","71","63","5","9","16","13","49","49","47","31","31","23","55","40","29","22","26","22","71","77",
"1500000US040130405165","Block Group 5, Census Tract 405.16, Maricopa County, Arizona","118","56","9","13","0","13","0","13","0","13","17","29","7","10","0","13","0","13","0","13","0","13","25","26","0","13","20","31","7","12","23","28","10","16",
"1500000US040130405221","Block Group 1, Census Tract 405.22, Maricopa County, Arizona","1076","239","85","64","57","72","21","33","61","75","71","68","44","43","108","92","14","22","11","18","59","47","99","57","175","112","70","52","50","48","151","188","0","13",
"1500000US040130405222","Block Group 2, Census Tract 405.22, Maricopa County, Arizona","919","213","12","20","22","24","18","27","44","43","14","24","111","94","38","62","0","13","47","43","169","133","172","184","84","57","63","80","66","71","47","45","12","18",
"1500000US040130405223","Block Group 3, Census Tract 405.22, Maricopa County, Arizona","526","141","50","61","47","44","15","24","15","24","75","78","0","13","17","28","15","25","29","33","0","13","16","26","88","59","54","32","45","52","18","30","42","40",
"1500000US040130405231","Block Group 1, Census Tract 405.23, Maricopa County, Arizona","774","116","31","26","29","27","69","38","0","13","17","18","23","35","56","44","8","13","16","19","53","35","58","32","122","50","78","39","58","35","65","46","91","53",
"1500000US040130405232","Block Group 2, Census Tract 405.23, Maricopa County, Arizona","1017","144","41","27","34","42","24","29","49","45","26","24","35","27","51","58","34","27","9","14","124","98","91","47","143","63","161","75","58","28","83","46","54","35",
"1500000US040130405241","Block Group 1, Census Tract 405.24, Maricopa County, Arizona","886","162","54","34","15","13","47","26","30","42","22","16","33","19","44","23","17","17","48","25","57","22","68","31","121","39","207","153","39","22","69","30","15","14",
"1500000US040130405251","Block Group 1, Census Tract 405.25, Maricopa County, Arizona","897","129","55","49","27","25","9","14","29","25","23","24","76","49","26","23","8","13","44","30","96","63","177","82","130","42","28","24","57","31","88","55","24","22",
"1500000US040130405252","Block Group 2, Census Tract 405.25, Maricopa County, Arizona","871","206","43","27","9","14","42","40","26","19","25","19","34","33","36","27","19","2","23","22","58","35","250","208","65","47","117","46","43","31","46","33","35","23",
"1500000US040130405261","Block Group 1, Census Tract 405.26, Maricopa County, Arizona","604","109","16","26","22","33","9","14","25","21","24","36","27","41","42","31","26","23","24","18","42","28","156","86","77","38","39","26","25","20","8","12","42","33",
"1500000US040130405262","Block Group 2, Census Tract 405.26, Maricopa County, Arizona","716","146","24","18","33","23","34","27","7","13","23","20","51","30","16","19","123","133","17","21","30","27","112","56","99","47","60","32","46","28","32","40","9","14",
"1500000US040130405271","Block Group 1, Census Tract 405.27, Maricopa County, Arizona","238","66","8","14","9","15","0","13","5","9","0","13","17","19","17","19","0","13","9","14","29","26","26","24","69","52","8","13","22","26","0","13","19","22",
"1500000US040130405272","Block Group 2, Census Tract 405.27, Maricopa County, Arizona","700","172","57","58","36","48","9","14","56","38","9","14","15","19","71","72","0","13","116","93","70","51","109","68","93","73","35","44","9","14","6","9","9","15",
"1500000US040130405273","Block Group 3, Census Tract 405.27, Maricopa County, Arizona","931","109","16","18","17","23","27","26","32","30","41","41","5","12","8","12","36","42","18","29","93","59","124","77","243","101","52","52","159","83","52","44","8","15",
"1500000US040130405281","Block Group 1, Census Tract 405.28, Maricopa County, Arizona","349","85","26","29","0","13","31","34","29","32","15","24","0","13","14","22","15","23","28","32","13","20","114","58","0","13","31","35","15","23","0","13","18","26",
"1500000US040130405282","Block Group 2, Census Tract 405.28, Maricopa County, Arizona","528","125","26","30","0","13","0","13","13","22","16","26","0","13","30","35","125","85","0","13","115","73","16","26","62","52","72","73","0","13","41","38","12","19",
"1500000US040130405283","Block Group 3, Census Tract 405.28, Maricopa County, Arizona","458","110","13","22","0","13","0","13","32","35","33","38","16","26","49","36","91","94","13","20","16","25","16","25","59","41","27","31","14","22","43","39","36","58",
"1500000US040130405284","Block Group 4, Census Tract 405.28, Maricopa County, Arizona","496","169","28","32","0","13","0","13","31","35","0","13","16","26","77","81","0","13","0","13","108","65","122","155","43","42","0","13","41","40","30","24","0","13",
"1500000US040130405285","Block Group 5, Census Tract 405.28, Maricopa County, Arizona","767","141","58","47","17","26","32","36","0","13","85","94","61","78","29","33","46","43","48","44","47","45","0","13","111","63","90","70","14","22","0","13","129","105",
"1500000US040130405286","Block Group 6, Census Tract 405.28, Maricopa County, Arizona","783","166","39","65","39","64","0","13","16","25","54","55","0","13","27","31","17","27","68","56","32","37","181","113","64","36","117","83","51","39","78","83","0","13",
"1500000US040130405291","Block Group 1, Census Tract 405.29, Maricopa County, Arizona","682","105","9","13","0","13","9","14","25","13","17","19","26","23","81","52","40","43","42","38","32","26","132","45","109","43","41","29","49","47","50","32","20","24",
"1500000US040130405292","Block Group 2, Census Tract 405.29, Maricopa County, Arizona","668","109","9","13","9","14","16","18","0","13","26","23","9","13","9","14","26","21","15","18","57","33","144","53","121","58","66","39","42","45","79","92","40","29",
"1500000US040130405293","Block Group 3, Census Tract 405.29, Maricopa County, Arizona","500","102","9","11","0","13","17","27","10","16","31","51","17","19","98","74","9","14","27","25","17","21","42","35","152","85","29","26","0","13","28","27","14","16",
"1500000US040130405301","Block Group 1, Census Tract 405.30, Maricopa County, Arizona","613","104","0","13","0","13","36","42","68","55","29","32","44","32","21","28","30","31","10","15","78","60","8","13","159","97","43","36","30","31","38","44","19","21",
"1500000US040130405302","Block Group 2, Census Tract 405.30, Maricopa County, Arizona","770","174","40","44","14","22","0","13","0","13","11","15","130","86","132","128","85","77","12","20","4","8","71","57","137","75","44","31","49","35","0","13","41","35",
"1500000US040130405311","Block Group 1, Census Tract 405.31, Maricopa County, Arizona","449","80","38","31","8","12","16","18","10","15","10","16","29","29","0","13","37","23","40","34","86","57","34","36","59","41","54","40","17","21","11","18","0","13",
"1500000US040130405312","Block Group 2, Census Tract 405.31, Maricopa County, Arizona","773","415","13","20","0","13","9","14","304","416","51","36","24","23","7","11","9","14","12","19","112","58","77","44","48","32","65","42","15","17","12","18","15","23",
"1500000US040130405313","Block Group 3, Census Tract 405.31, Maricopa County, Arizona","238","91","12","20","4","7","0","13","30","29","21","26","0","13","10","15","24","26","9","14","53","47","21","23","54","55","0","13","0","13","0","13","0","13",
"1500000US040130405314","Block Group 4, Census Tract 405.31, Maricopa County, Arizona","743","166","69","63","23","26","72","65","79","62","79","68","23","27","11","17","36","28","79","103","88","65","97","71","38","26","12","18","0","13","0","13","37","61",
"1500000US040130405321","Block Group 1, Census Tract 405.32, Maricopa County, Arizona","476","94","10","16","0","13","0","13","0","13","0","13","8","13","12","19","12","18","0","13","21","24","18","27","108","80","107","67","90","70","29","34","61","62",
"1500000US040130405322","Block Group 2, Census Tract 405.32, Maricopa County, Arizona","353","76","0","13","0","13","0","13","0","13","18","29","11","16","0","13","0","13","12","18","19","21","54","45","45","41","75","47","38","41","32","37","49","46",
"1500000US040130405323","Block Group 3, Census Tract 405.32, Maricopa County, Arizona","1132","242","21","33","16","26","26","32","62","96","21","32","0","13","0","13","0","13","0","13","37","37","51","50","424","236","299","160","65","46","98","81","12","19",
"1500000US040130405331","Block Group 1, Census Tract 405.33, Maricopa County, Arizona","597","78","0","13","32","36","0","13","0","13","0","13","0","13","0","13","0","13","0","13","81","38","71","79","97","67","147","68","41","39","54","40","74","59",
"1500000US040130405341","Block Group 1, Census Tract 405.34, Maricopa County, Arizona","528","133","34","31","66","92","0","13","0","13","0","13","0","13","43","68","17","26","20","23","66","65","74","66","65","47","38","35","43","41","15","17","47","38",
"1500000US040130405342","Block Group 2, Census Tract 405.34, Maricopa County, Arizona","1102","127","20","23","0","13","20","23","13","20","71","56","0","13","26","29","48","44","46","28","96","57","80","46","192","94","82","47","70","43","199","101","139","63",
"1500000US040130405351","Block Group 1, Census Tract 405.35, Maricopa County, Arizona","527","116","8","15","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","46","44","29","34","68","55","119","77","40","42","106","80","111","65",
"1500000US040130405352","Block Group 2, Census Tract 405.35, Maricopa County, Arizona","223","111","0","13","0","13","0","13","0","13","0","13","0","13","0","13","33","38","0","13","15","26","12","20","27","34","51","50","55","73","30","46","0","13",
"1500000US040130405353","Block Group 3, Census Tract 405.35, Maricopa County, Arizona","826","160","0","13","42","43","0","13","0","13","126","79","14","21","30","36","18","28","0","13","32","37","74","73","228","147","41","44","40","45","33","36","148","79",
"1500000US040130405354","Block Group 4, Census Tract 405.35, Maricopa County, Arizona","14","22","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","14","22",
"1500000US040130405361","Block Group 1, Census Tract 405.36, Maricopa County, Arizona","808","148","0","13","12","18","0","13","7","12","0","13","13","21","23","21","0","13","0","13","42","34","48","33","81","51","80","48","74","53","242","112","186","104",
"1500000US040130405362","Block Group 2, Census Tract 405.36, Maricopa County, Arizona","806","178","15","22","0","13","0","13","6","11","15","16","24","36","8","13","0","13","12","19","123","96","160","105","64","47","100","65","41","42","136","66","102","65",
"1500000US040130405371","Block Group 1, Census Tract 405.37, Maricopa County, Arizona","905","422","20","31","0","13","35","44","0","13","0","13","0","13","8","14","10","15","0","13","0","13","55","53","109","74","348","408","41","37","175","115","104","53",
"1500000US040130405381","Block Group 1, Census Tract 405.38, Maricopa County, Arizona","354","125","0","13","0","13","0","13","0","13","27","37","0","13","0","13","14","24","20","37","25","44","50","50","102","90","116","95","0","13","0","13","0","13",
"1500000US040130405382","Block Group 2, Census Tract 405.38, Maricopa County, Arizona","220","88","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","12","87","47","8","12","47","52","71","83","0","13",
"1500000US040130405383","Block Group 3, Census Tract 405.38, Maricopa County, Arizona","490","355","0","13","0","13","0","13","0","13","0","13","142","84","29","66","0","13","5","20","0","13","0","13","263","331","39","53","0","13","6","13","6","14",
"1500000US040130405391","Block Group 1, Census Tract 405.39, Maricopa County, Arizona","217","101","0","13","0","13","0","13","24","38","0","13","18","28","0","13","0","13","0","13","0","13","2","4","51","56","0","13","0","13","122","104","0","13",
"1500000US040130405392","Block Group 2, Census Tract 405.39, Maricopa County, Arizona","555","131","21","33","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","86","84","70","91","149","88","70","63","56","52","98","74","5","16",
"1500000US040130405393","Block Group 3, Census Tract 405.39, Maricopa County, Arizona","233","85","25","27","0","13","12","15","15","20","0","13","0","13","9","12","25","39","12","18","19","22","16","25","40","38","5","7","28","33","4","9","23","31",
"1500000US040130405394","Block Group 4, Census Tract 405.39, Maricopa County, Arizona","590","317","0","13","20","33","0","13","0","13","147","204","0","13","19","30","183","245","0","13","0","13","82","84","129","72","0","13","10","18","0","13","0","13",
"1500000US040130405395","Block Group 5, Census Tract 405.39, Maricopa County, Arizona","164","88","0","13","0","13","26","40","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","126","107","12","20","0","13","0","13","0","13",
"1500000US040130405396","Block Group 6, Census Tract 405.39, Maricopa County, Arizona","601","167","71","53","0","13","24","27","28","31","49","62","24","29","34","39","100","110","0","13","47","44","53","56","45","46","12","21","24","37","64","91","26","24",
"1500000US040130405401","Block Group 1, Census Tract 405.40, Maricopa County, Arizona","675","127","10","18","8","15","0","13","0","13","0","13","0","13","0","13","19","34","80","86","94","97","88","75","21","34","90","89","44","67","64","94","157","96",
"1500000US040130405402","Block Group 2, Census Tract 405.40, Maricopa County, Arizona","438","149","0","13","0","13","8","15","0","13","0","13","75","87","0","13","9","16","42","67","43","62","9","16","94","80","137","95","21","35","0","13","0","13",
"1500000US040130405403","Block Group 3, Census Tract 405.40, Maricopa County, Arizona","254","176","0","13","0","13","26","32","12","22","16","34","0","13","0","13","0","13","0","13","35","53","0","13","154","176","11","24","0","13","0","13","0","13",
"1500000US040130405411","Block Group 1, Census Tract 405.41, Maricopa County, Arizona","390","153","0","13","20","33","0","13","53","77","0","13","0","13","0","13","17","28","0","13","120","104","0","13","94","65","52","77","14","25","0","13","20","33",
"1500000US040130405412","Block Group 2, Census Tract 405.41, Maricopa County, Arizona","442","159","37","31","53","32","19","20","19","17","112","121","36","25","14","13","5","7","37","31","33","26","17","13","46","36","14","22","0","13","0","13","0","13",
"1500000US040130405413","Block Group 3, Census Tract 405.41, Maricopa County, Arizona","854","341","77","87","18","29","21","33","34","41","42","65","0","13","16","24","287","334","0","13","45","50","56","38","37","48","126","100","0","13","46","51","49","45",
"1500000US040130506031","Block Group 1, Census Tract 506.03, Maricopa County, Arizona","209","90","6","9","22","25","4","6","4","6","20","30","9","12","16","20","0","13","10","12","2","5","5","8","48","33","4","6","49","62","0","13","10","12",
"1500000US040130506032","Block Group 2, Census Tract 506.03, Maricopa County, Arizona","847","319","41","51","26","30","0","13","0","13","19","25","0","13","15","22","8","12","21","31","210","268","142","95","206","92","47","48","19","20","93","90","0","13",
"1500000US040130506033","Block Group 3, Census Tract 506.03, Maricopa County, Arizona","476","124","45","45","45","47","5","9","13","19","16","24","14","17","66","63","0","13","41","48","7","15","106","68","65","45","45","37","8","15","0","13","0","13",
"1500000US040130506034","Block Group 4, Census Tract 506.03, Maricopa County, Arizona","418","102","36","50","29","32","35","57","34","39","4","6","12","18","8","12","14","23","0","13","45","48","68","59","3","5","10","16","72","62","0","13","48","39",
"1500000US040130506041","Block Group 1, Census Tract 506.04, Maricopa County, Arizona","640","112","46","48","16","18","28","24","14","21","0","13","0","13","37","45","69","80","56","48","66","39","71","56","111","61","45","30","42","33","17","20","22","22",
"1500000US040130506042","Block Group 2, Census Tract 506.04, Maricopa County, Arizona","407","89","40","34","30","28","18","21","7","11","17","20","3","6","0","13","22","35","13","14","32","31","37","37","54","42","85","47","30","35","13","21","6","9",
"1500000US040130506091","Block Group 1, Census Tract 506.09, Maricopa County, Arizona","639","99","16","16","0","13","17","15","26","21","37","36","26","29","68","53","42","32","32","25","32","24","121","61","131","56","63","41","13","18","6","10","9","12",
"1500000US040130506092","Block Group 2, Census Tract 506.09, Maricopa County, Arizona","511","112","0","13","0","13","50","64","27","30","7","10","45","40","20","20","18","20","11","19","126","81","61","48","61","48","19","31","19","33","47","48","0","13",
"1500000US040130506093","Block Group 3, Census Tract 506.09, Maricopa County, Arizona","9","16","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","9","16",
"1500000US040130506094","Block Group 4, Census Tract 506.09, Maricopa County, Arizona","526","109","6","9","0","13","0","13","16","19","0","13","7","10","21","24","25","25","21","26","50","50","93","52","146","70","32","39","85","73","15","21","9","13",
"1500000US040130506111","Block Group 1, Census Tract 506.11, Maricopa County, Arizona","372","180","0","13","0","13","0","13","0","13","13","11","0","13","13","22","0","13","7","14","110","150","36","31","35","30","36","44","113","174","0","13","9","16",
"1500000US040130506112","Block Group 2, Census Tract 506.11, Maricopa County, Arizona","331","102","0","13","0","13","0","13","0","13","8","13","0","13","10","15","17","26","0","13","10","17","61","61","0","13","82","56","66","59","64","55","13","21",
"1500000US040130506113","Block Group 3, Census Tract 506.11, Maricopa County, Arizona","204","63","0","13","0","13","28","27","0","13","8","13","0","13","19","21","28","33","0","13","17","18","20","22","22","23","38","27","13","22","11","13","0","13",
"1500000US040130506114","Block Group 4, Census Tract 506.11, Maricopa County, Arizona","451","88","10","14","6","9","11","16","0","13","0","13","0","13","0","13","2","7","0","13","84","64","90","57","129","67","43","39","27","42","9","18","40","47",
"1500000US040130506115","Block Group 5, Census Tract 506.11, Maricopa County, Arizona","193","118","0","13","0","13","3","8","47","69","0","13","0","13","55","65","8","13","9","14","0","13","37","55","0","13","0","13","0","13","0","13","34","52",
"1500000US040130506121","Block Group 1, Census Tract 506.12, Maricopa County, Arizona","477","180","0","13","0","13","0","13","0","13","9","16","0","13","12","21","0","13","0","13","72","61","51","64","136","151","91","85","78","55","28","51","0","13",
"1500000US040130506122","Block Group 2, Census Tract 506.12, Maricopa County, Arizona","688","178","0","13","0","13","0","13","17","27","9","16","0","13","15","25","0","13","16","25","151","105","41","63","153","104","144","112","86","65","56","53","0","13",
"1500000US040130506123","Block Group 3, Census Tract 506.12, Maricopa County, Arizona","921","291","14","23","12","20","0","13","0","13","23","36","30","36","0","13","78","63","39","49","37","55","75","55","384","241","116","118","77","84","26","30","10","17",
"1500000US040130506131","Block Group 1, Census Tract 506.13, Maricopa County, Arizona","319","96","0","13","0","13","12","21","0","13","0","13","0","13","0","13","0","13","0","13","71","89","10","16","11","20","15","31","33","31","84","91","83","72",
"1500000US040130506132","Block Group 2, Census Tract 506.13, Maricopa County, Arizona","249","127","0","13","0","13","0","13","12","20","0","13","0","13","0","13","0","13","9","19","15","25","0","13","31","37","71","70","0","13","81","82","30","42",
"1500000US040130506133","Block Group 3, Census Tract 506.13, Maricopa County, Arizona","684","191","24","42","12","21","0","13","0","13","0","13","76","54","3","32","0","13","88","74","114","88","57","66","194","180","86","97","0","13","15","29","15","24",
