"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"1500000US040130405121","Block Group 1, Census Tract 405.12, Maricopa County, Arizona","1017","67","41","20","40","31","34","22","31","20","51","24","75","33","47","27","55","28","81","36","128","35","94","32","165","53","63","31","29","17","46","25","37","29",
"1500000US040130405131","Block Group 1, Census Tract 405.13, Maricopa County, Arizona","748","106","21","25","25","23","36","28","9","14","35","29","18","19","28","21","17","18","25","23","110","60","137","57","110","45","100","61","40","26","28","25","9","14",
"1500000US040130405132","Block Group 2, Census Tract 405.13, Maricopa County, Arizona","982","85","40","32","0","12","25","24","75","42","78","53","98","52","25","39","79","55","58","48","67","37","108","41","102","53","104","61","98","41","16","18","9","14",
"1500000US040130405141","Block Group 1, Census Tract 405.14, Maricopa County, Arizona","1113","119","44","32","18","20","53","37","47","49","99","48","96","43","44","33","45","31","53","33","129","76","189","84","156","50","42","27","43","30","34","38","21","21",
"1500000US040130405142","Block Group 2, Census Tract 405.14, Maricopa County, Arizona","770","80","10","15","49","47","44","32","45","29","25","22","46","34","8","12","17","24","59","29","100","57","73","38","150","71","82","47","10","15","16","18","36","15",
"1500000US040130405151","Block Group 1, Census Tract 405.15, Maricopa County, Arizona","1021","136","78","71","39","38","45","33","105","76","45","32","37","34","57","46","131","66","25","26","38","27","96","53","99","56","75","44","36","30","78","52","37","33",
"1500000US040130405152","Block Group 2, Census Tract 405.15, Maricopa County, Arizona","939","164","50","35","47","43","46","57","29","25","0","12","89","118","35","42","46","45","16","22","69","52","125","76","125","51","100","61","33","30","89","80","40","35",
"1500000US040130405161","Block Group 1, Census Tract 405.16, Maricopa County, Arizona","715","121","10","15","0","12","25","41","7","11","49","44","29","29","26","22","51","57","0","12","38","27","56","35","220","101","40","27","50","33","71","49","43","34",
"1500000US040130405162","Block Group 2, Census Tract 405.16, Maricopa County, Arizona","1609","139","15","16","23","22","17","18","59","45","63","41","75","35","92","54","41","29","98","58","127","63","195","65","270","71","243","78","112","51","109","45","70","37",
"1500000US040130405171","Block Group 1, Census Tract 405.17, Maricopa County, Arizona","1580","186","55","43","135","96","26","32","177","112","37","24","24","14","37","30","102","75","88","67","216","141","142","95","172","105","190","113","23","37","95","76","61","64",
"1500000US040130405172","Block Group 2, Census Tract 405.17, Maricopa County, Arizona","1434","219","17","26","29","32","33","37","16","26","16","26","94","103","56","83","70","56","109","95","134","78","304","138","111","105","225","105","55","55","46","39","119","114",
"1500000US040130405181","Block Group 1, Census Tract 405.18, Maricopa County, Arizona","918","146","90","60","14","24","41","32","45","37","63","67","29","34","32","35","147","109","32","37","81","54","95","70","83","68","23","25","24","26","78","101","41","35",
"1500000US040130405182","Block Group 2, Census Tract 405.18, Maricopa County, Arizona","624","148","16","25","19","30","0","12","38","44","25","43","30","34","0","12","16","24","0","12","53","55","69","115","212","93","36","41","20","34","79","75","11","19",
"1500000US040130405183","Block Group 3, Census Tract 405.18, Maricopa County, Arizona","454","130","17","26","0","12","0","12","0","12","0","12","0","12","0","12","0","12","19","30","52","59","39","45","167","104","17","27","53","62","69","76","21","34",
"1500000US040130405184","Block Group 4, Census Tract 405.18, Maricopa County, Arizona","643","169","0","12","0","12","0","12","0","12","20","31","0","12","0","12","77","92","19","29","24","41","80","68","191","109","74","83","54","65","104","94","0","12",
"1500000US040130405185","Block Group 5, Census Tract 405.18, Maricopa County, Arizona","303","129","18","29","0","12","0","12","0","12","0","12","73","113","70","68","9","14","0","12","20","33","15","23","60","39","15","25","0","12","12","19","11","19",
"1500000US040130405191","Block Group 1, Census Tract 405.19, Maricopa County, Arizona","1703","171","56","45","54","43","0","12","0","12","49","43","24","27","84","91","26","31","34","32","108","68","165","98","282","101","203","83","152","109","201","85","265","90",
"1500000US040130405192","Block Group 2, Census Tract 405.19, Maricopa County, Arizona","667","111","0","12","0","12","14","24","0","12","34","45","8","13","8","12","50","51","0","12","31","35","58","41","169","98","93","50","49","32","82","52","71","51",
"1500000US040130405193","Block Group 3, Census Tract 405.19, Maricopa County, Arizona","563","79","25","29","0","12","24","28","0","12","19","23","0","12","28","30","17","26","61","43","48","36","32","29","66","41","44","34","51","41","31","28","117","59",
"1500000US040130405201","Block Group 1, Census Tract 405.20, Maricopa County, Arizona","786","92","22","27","11","18","13","19","0","12","0","12","13","20","32","26","0","12","17","18","36","30","56","38","67","41","100","61","80","56","181","67","158","68",
"1500000US040130405202","Block Group 2, Census Tract 405.20, Maricopa County, Arizona","1182","146","13","19","13","20","31","38","18","21","8","12","29","47","18","20","8","13","13","20","42","31","242","112","155","59","127","54","51","33","202","113","212","91",
"1500000US040130405211","Block Group 1, Census Tract 405.21, Maricopa County, Arizona","2488","173","26","29","54","39","36","43","98","101","12","18","54","42","32","32","39","31","25","26","203","102","176","72","499","138","604","162","253","97","184","125","193","87",
"1500000US040130405221","Block Group 1, Census Tract 405.22, Maricopa County, Arizona","1158","149","105","55","105","102","15","24","52","48","97","82","97","78","76","55","49","45","29","25","48","38","117","68","185","112","76","55","67","58","40","36","0","12",
"1500000US040130405222","Block Group 2, Census Tract 405.22, Maricopa County, Arizona","763","118","32","36","13","21","35","40","62","51","62","52","76","54","48","74","0","12","44","41","111","65","48","45","90","60","67","86","29","32","33","37","13","20",
"1500000US040130405223","Block Group 3, Census Tract 405.22, Maricopa County, Arizona","613","117","46","43","31","36","44","43","16","25","97","86","17","26","35","39","16","26","14","23","0","12","16","26","124","66","44","42","51","39","17","27","45","42",
"1500000US040130405231","Block Group 1, Census Tract 405.23, Maricopa County, Arizona","1658","141","91","55","37","45","88","48","50","46","48","31","75","42","72","55","27","24","62","46","90","45","206","60","227","74","215","76","117","50","132","57","121","59",
"1500000US040130405241","Block Group 1, Census Tract 405.24, Maricopa County, Arizona","431","49","20","15","14","13","31","18","4","6","5","8","21","17","28","20","3","6","15","12","20","15","76","26","61","30","78","36","15","13","23","15","17","13",
"1500000US040130405242","Block Group 2, Census Tract 405.24, Maricopa County, Arizona","354","39","26","22","4","7","16","19","9","1","14","13","15","14","31","18","5","8","27","18","29","19","15","13","51","23","34","19","20","16","39","18","19","14",
"1500000US040130405251","Block Group 1, Census Tract 405.25, Maricopa County, Arizona","300","51","8","13","9","14","0","12","20","21","18","20","9","14","28","25","25","1","0","12","19","20","52","35","68","47","18","20","19","21","7","12","0","12",
"1500000US040130405252","Block Group 2, Census Tract 405.25, Maricopa County, Arizona","257","47","18","20","8","13","11","16","0","12","0","12","18","20","0","12","0","12","10","16","27","23","37","24","7","12","68","34","18","19","10","15","25","19",
"1500000US040130405253","Block Group 3, Census Tract 405.25, Maricopa County, Arizona","279","48","18","20","0","12","18","20","17","14","17","13","0","12","0","12","0","12","10","15","35","27","35","27","18","20","58","29","26","20","17","19","10","15",
"1500000US040130405254","Block Group 4, Census Tract 405.25, Maricopa County, Arizona","304","42","0","12","10","15","0","12","10","16","10","15","51","45","9","14","9","14","17","20","36","25","17","19","44","30","37","29","8","13","37","29","9","14",
"1500000US040130405255","Block Group 5, Census Tract 405.25, Maricopa County, Arizona","390","54","30","22","9","14","0","12","0","12","10","15","10","13","26","23","18","19","17","18","18","19","81","40","43","30","11","17","51","30","47","51","19","20",
"1500000US040130405256","Block Group 6, Census Tract 405.25, Maricopa County, Arizona","230","65","0","12","0","12","19","21","10","15","9","16","8","14","0","12","0","12","10","16","30","47","68","53","59","25","8","14","0","12","9","13","0","12",
"1500000US040130405261","Block Group 1, Census Tract 405.26, Maricopa County, Arizona","580","85","25","24","8","13","15","19","34","26","17","19","9","14","53","33","35","26","35","25","42","32","137","73","70","39","49","27","17","19","16","19","18","19",
"1500000US040130405262","Block Group 2, Census Tract 405.26, Maricopa County, Arizona","146","34","8","14","9","13","0","12","0","12","16","18","9","14","8","13","9","14","10","15","9","14","8","13","9","15","25","24","17","18","9","14","0","12",
"1500000US040130405263","Block Group 3, Census Tract 405.26, Maricopa County, Arizona","498","61","22","18","26","23","34","27","8","13","18","19","35","27","18","19","41","42","9","14","43","29","106","52","88","41","33","25","0","12","9","13","8","14",
"1500000US040130405271","Block Group 1, Census Tract 405.27, Maricopa County, Arizona","258","66","19","20","8","14","0","12","27","25","18","21","16","18","18","20","0","12","21","16","30","26","37","28","27","23","9","14","8","13","0","12","20","22",
"1500000US040130405272","Block Group 2, Census Tract 405.27, Maricopa County, Arizona","548","123","51","54","40","50","9","15","62","40","18","20","18","19","47","29","18","21","19","20","81","57","55","40","55","50","37","47","28","26","0","12","10","14",
"1500000US040130405273","Block Group 3, Census Tract 405.27, Maricopa County, Arizona","959","101","10","15","14","19","19","22","25","22","42","46","13","20","34","34","16","25","0","12","153","70","116","58","213","91","77","63","173","87","42","49","12","17",
"1500000US040130405281","Block Group 1, Census Tract 405.28, Maricopa County, Arizona","401","75","14","23","15","24","29","32","28","32","14","22","0","12","27","30","14","22","26","29","0","12","140","62","26","29","40","37","14","21","14","23","0","12",
"1500000US040130405282","Block Group 2, Census Tract 405.28, Maricopa County, Arizona","551","108","15","24","0","12","0","12","15","24","14","22","14","22","29","33","116","91","0","12","95","53","28","31","57","45","68","72","14","23","29","32","57","73",
"1500000US040130405283","Block Group 3, Census Tract 405.28, Maricopa County, Arizona","407","97","13","21","0","12","0","12","41","38","15","24","28","32","14","22","14","21","28","31","28","31","20","29","83","44","27","24","13","21","40","38","43","72",
"1500000US040130405284","Block Group 4, Census Tract 405.28, Maricopa County, Arizona","487","95","26","29","0","12","0","12","43","40","0","12","42","38","70","74","44","72","14","22","83","55","28","31","42","39","27","31","53","37","15","23","0","12",
"1500000US040130405285","Block Group 5, Census Tract 405.28, Maricopa County, Arizona","723","137","41","38","13","21","25","29","29","33","77","83","69","72","14","21","41","37","42","39","43","40","39","36","112","60","41","39","13","21","0","12","124","105",
"1500000US040130405286","Block Group 6, Census Tract 405.28, Maricopa County, Arizona","734","129","47","73","0","12","0","12","29","33","15","25","13","20","42","39","30","34","42","40","56","44","116","62","121","72","120","91","14","22","89","86","0","12",
"1500000US040130405291","Block Group 1, Census Tract 405.29, Maricopa County, Arizona","600","79","8","13","0","12","9","15","24","19","17","19","25","22","99","54","56","47","16","18","25","23","89","42","133","57","32","24","17","18","42","30","8","12",
"1500000US040130405292","Block Group 2, Census Tract 405.29, Maricopa County, Arizona","276","52","0","12","0","12","17","18","8","13","16","18","0","12","7","12","16","18","8","13","21","21","58","30","63","34","15","18","8","13","22","23","17","19",
"1500000US040130405293","Block Group 3, Census Tract 405.29, Maricopa County, Arizona","345","90","10","16","0","12","19","29","10","17","35","56","9","15","115","83","0","12","8","13","10","15","34","36","86","51","9","14","0","12","0","12","0","12",
"1500000US040130405294","Block Group 4, Census Tract 405.29, Maricopa County, Arizona","610","101","8","13","8","13","16","18","0","12","51","49","8","13","9","13","24","17","15","16","54","31","122","44","97","59","75","40","53","48","29","26","41","29",
"1500000US040130405301","Block Group 1, Census Tract 405.30, Maricopa County, Arizona","624","84","5","9","0","12","32","28","57","40","25","28","51","34","8","14","41","36","41","34","74","45","19","22","119","66","39","31","44","35","51","50","18","21",
"1500000US040130405302","Block Group 2, Census Tract 405.30, Maricopa County, Arizona","785","133","23","30","9","16","0","12","0","12","12","16","203","100","56","41","65","74","16","25","11","15","111","63","169","74","55","32","32","38","0","12","23","26",
"1500000US040130405311","Block Group 1, Census Tract 405.31, Maricopa County, Arizona","520","85","42","38","17","19","37","47","9","14","8","14","30","48","0","12","39","25","67","49","80","51","48","39","53","36","56","42","26","22","8","14","0","12",
"1500000US040130405312","Block Group 2, Census Tract 405.31, Maricopa County, Arizona","432","76","0","12","0","12","9","13","44","31","38","31","25","22","17","18","20","20","7","13","66","38","50","29","55","32","69","41","15","18","7","11","10","15",
"1500000US040130405313","Block Group 3, Census Tract 405.31, Maricopa County, Arizona","270","93","11","18","0","12","39","50","42","33","48","50","0","12","9","14","22","23","9","14","17","19","23","26","50","54","0","12","0","12","0","12","0","12",
"1500000US040130405314","Block Group 4, Census Tract 405.31, Maricopa County, Arizona","787","137","51","54","31","28","29","26","142","91","74","57","63","62","18","20","84","49","37","50","75","58","109","81","27","26","11","16","0","12","0","12","36","51",
"1500000US040130506031","Block Group 1, Census Tract 506.03, Maricopa County, Arizona","368","90","31","48","14","23","35","55","16","18","12","17","12","16","19","24","11","17","11","18","51","55","38","29","9","13","68","55","4","6","0","12","37","29",
"1500000US040130506032","Block Group 2, Census Tract 506.03, Maricopa County, Arizona","1243","151","74","62","68","53","17","22","42","52","43","52","91","80","42","39","47","53","26","27","81","60","332","131","247","98","86","58","20","23","27","26","0","12",
"1500000US040130506033","Block Group 3, Census Tract 506.03, Maricopa County, Arizona","178","53","8","10","10","12","4","6","8","15","14","22","9","10","24","22","0","12","9","10","9","11","13","16","50","36","6","7","6","8","0","12","8","10",
"1500000US040130506041","Block Group 1, Census Tract 506.04, Maricopa County, Arizona","693","101","105","70","9","15","29","23","15","17","0","12","11","18","17","16","32","28","48","44","66","35","144","75","109","56","49","31","25","19","15","17","19","21",
"1500000US040130506042","Block Group 2, Census Tract 506.04, Maricopa County, Arizona","500","105","40","36","28","27","26","26","15","16","34","33","5","9","22","34","27","34","19","17","46","39","38","35","69","57","84","49","29","35","13","20","5","9",
"1500000US040130506051","Block Group 1, Census Tract 506.05, Maricopa County, Arizona","592","136","9","11","0","12","8","13","36","31","20","33","87","62","29","22","48","47","11","16","51","35","117","67","82","61","44","45","39","42","11","15","0","12",
"1500000US040130506052","Block Group 2, Census Tract 506.05, Maricopa County, Arizona","559","122","0","12","15","23","0","12","32","35","0","12","14","23","0","12","13","22","0","12","74","61","98","128","59","46","180","125","55","47","19","23","0","12",
"1500000US040130506053","Block Group 3, Census Tract 506.05, Maricopa County, Arizona","1516","179","58","74","9","15","14","22","14","23","17","26","12","20","0","17","14","23","20","24","87","81","252","125","265","125","321","117","184","82","116","67","133","64",
"1500000US040130506061","Block Group 1, Census Tract 506.06, Maricopa County, Arizona","974","150","0","12","12","20","18","28","9","14","0","12","53","48","25","28","28","32","0","12","10","16","62","53","199","83","18","27","165","66","245","116","130","84",
"1500000US040130506062","Block Group 2, Census Tract 506.06, Maricopa County, Arizona","1415","170","28","32","24","38","15","24","0","12","18","27","0","12","33","41","0","12","15","25","44","38","108","63","169","78","288","129","221","107","267","127","185","79",
"1500000US040130506063","Block Group 3, Census Tract 506.06, Maricopa County, Arizona","847","203","0","12","17","27","0","12","12","20","69","94","52","84","48","48","70","81","0","12","117","112","59","53","124","93","98","83","39","46","91","67","51","55",
"1500000US040130506071","Block Group 1, Census Tract 506.07, Maricopa County, Arizona","301","110","36","38","11","18","26","35","6","10","0","12","72","57","0","12","6","10","0","12","27","34","0","12","45","57","36","42","5","9","31","38","0","12",
"1500000US040130506072","Block Group 2, Census Tract 506.07, Maricopa County, Arizona","315","119","0","12","0","12","0","12","9","14","0","12","44","57","0","12","5","8","32","37","7","13","19","21","185","116","14","17","0","12","0","12","0","12",
"1500000US040130506073","Block Group 3, Census Tract 506.07, Maricopa County, Arizona","557","129","28","32","9","14","11","18","0","12","23","29","46","49","28","44","0","12","53","48","105","88","28","33","127","71","78","56","17","22","4","7","0","12",
"1500000US040130506074","Block Group 4, Census Tract 506.07, Maricopa County, Arizona","451","116","8","13","0","12","0","12","20","25","8","13","0","12","7","12","0","12","0","12","94","87","31","31","100","73","55","49","94","70","16","25","18","28",
"1500000US040130506075","Block Group 5, Census Tract 506.07, Maricopa County, Arizona","617","142","0","12","7","11","34","34","9","15","49","66","66","89","46","48","8","14","26","36","63","66","153","97","116","71","11","18","0","12","29","33","0","12",
"1500000US040130506081","Block Group 1, Census Tract 506.08, Maricopa County, Arizona","439","108","56","67","35","56","0","12","32","36","12","21","14","21","0","12","0","12","0","12","37","37","56","58","86","62","21","24","35","34","46","60","9","16",
"1500000US040130506082","Block Group 2, Census Tract 506.08, Maricopa County, Arizona","729","162","61","74","13","20","42","39","15","25","8","15","16","20","0","12","76","87","82","56","25","29","154","113","80","47","120","85","24","27","13","23","0","12",
"1500000US040130506083","Block Group 3, Census Tract 506.08, Maricopa County, Arizona","574","150","21","36","0","12","35","44","0","12","48","69","0","12","0","12","13","23","0","12","47","44","134","91","35","34","89","82","54","69","14","23","84","96",
"1500000US040130506084","Block Group 4, Census Tract 506.08, Maricopa County, Arizona","565","135","11","20","11","19","0","12","20","23","0","12","11","20","121","69","11","20","15","23","104","88","71","70","60","46","52","46","24","37","16","29","38","48",
"1500000US040130506091","Block Group 1, Census Tract 506.09, Maricopa County, Arizona","639","104","6","10","0","12","0","12","21","19","0","12","6","10","26","25","27","25","54","40","52","50","114","51","198","91","25","24","68","56","28","24","14","11",
"1500000US040130506092","Block Group 2, Census Tract 506.09, Maricopa County, Arizona","677","99","17","18","0","12","28","22","41","30","60","50","25","22","41","35","48","35","13","16","61","48","122","65","138","55","47","31","20","25","7","10","9","11",
"1500000US040130506093","Block Group 3, Census Tract 506.09, Maricopa County, Arizona","499","94","0","12","0","12","54","65","19","21","13","16","25","22","8","12","16","19","12","13","117","68","53","41","77","52","29","39","23","29","53","47","0","12",
"1500000US040130506101","Block Group 1, Census Tract 506.10, Maricopa County, Arizona","2196","261","11","18","51","63","0","17","21","24","83","73","59","72","38","44","100","76","83","84","287","168","230","130","595","187","204","110","283","150","128","105","23","38",
"1500000US040130506102","Block Group 2, Census Tract 506.10, Maricopa County, Arizona","835","182","12","20","10","17","12","19","0","12","0","12","68","79","8","23","16","25","92","84","156","97","90","58","80","53","39","37","65","47","102","89","85","106",
"1500000US040130506103","Block Group 3, Census Tract 506.10, Maricopa County, Arizona","266","92","0","12","0","12","0","12","13","21","0","12","0","12","0","12","26","29","12","19","30","34","0","12","29","33","62","69","0","12","66","53","28","32",
"1500000US040130506111","Block Group 1, Census Tract 506.11, Maricopa County, Arizona","1081","131","9","13","17","20","33","28","59","70","7","12","0","12","104","64","75","48","28","23","122","56","246","110","146","67","124","60","41","53","8","12","62","65",
"1500000US040130506112","Block Group 2, Census Tract 506.11, Maricopa County, Arizona","451","117","0","12","0","12","0","12","0","12","8","13","52","72","9","14","57","56","0","12","36","45","62","61","42","47","81","61","73","66","18","14","13","20",
"1500000US040130507011","Block Group 1, Census Tract 507.01, Maricopa County, Arizona","889","108","67","59","37","36","7","12","47","41","31","43","31","32","16","20","6","9","33","31","126","72","161","74","123","57","126","59","46","33","23","26","9","15",
"1500000US040130507012","Block Group 2, Census Tract 507.01, Maricopa County, Arizona","926","113","74","52","49","45","69","63","20","34","44","39","44","48","77","48","119","72","51","50","83","64","112","74","97","76","54","38","6","10","27","32","0","12",
"1500000US040130507021","Block Group 1, Census Tract 507.02, Maricopa County, Arizona","607","100","66","53","22","26","15","17","69","53","0","12","36","39","37","34","21","31","27","24","100","67","42","39","106","67","35","30","31","29","0","12","0","12",
"1500000US040130507022","Block Group 2, Census Tract 507.02, Maricopa County, Arizona","384","97","16","17","29","38","52","42","9","15","0","12","16","17","21","31","16","22","10","16","41","34","72","62","80","58","0","12","6","9","16","25","0","12",
"1500000US040130507023","Block Group 3, Census Tract 507.02, Maricopa County, Arizona","578","99","57","44","71","42","7","13","17","19","51","31","62","51","14","20","28","36","47","39","47","30","51","47","59","46","24","26","30","34","13","19","0","12",
"1500000US040130608011","Block Group 1, Census Tract 608.01, Maricopa County, Arizona","290","94","28","21","41","36","21","23","15","22","24","39","20","24","8","12","75","67","0","12","46","53","0","12","0","12","12","21","0","12","0","12","0","12",
"1500000US040130608012","Block Group 2, Census Tract 608.01, Maricopa County, Arizona","321","123","46","51","0","12","10","16","13","17","29","46","4","8","60","66","0","12","35","34","0","12","62","71","21","24","0","12","14","20","27","43","0","12",
"1500000US040130608013","Block Group 3, Census Tract 608.01, Maricopa County, Arizona","428","122","75","67","61","70","55","52","41","49","30","48","71","74","8","16","0","12","0","12","50","55","37","40","0","12","0","12","0","12","0","12","0","12",
